track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,explicit,danceability,energy,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,key,mode
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Mobb Deep,The Infamous,hardcore,71,224533,True,0.813,0.703,0.125,0.241,94.828,-5.077,0.268,1.26e-06,0.237,11,0
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy  Mase) - 2014 Remaster,The Notorious B.I.G.;Mase;Diddy,Life After Death (2014 Remastered Edition),hardcore,75,257399,True,0.845,0.884,0.0128,0.904,104.536,-4.506,0.0759,2.1e-06,0.203,6,0
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),hardcore,76,302760,True,0.889,0.818,0.47,0.782,96.063,-4.639,0.253,0.0,0.179,9,1
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,DMX,Grand Champ,hardcore,71,286266,True,0.537,0.948,0.151,0.792,186.151,-3.063,0.355,0.0,0.356,8,1
5qVF2rEf75oPrZHhmZmDKk,Return Of The Tres,Delinquent Habits,Merry Go Round,hardcore,60,254640,True,0.725,0.808,0.000101,0.539,100.578,-6.843,0.0865,0.000976,0.0893,2,1
66orjI5vOkyxOZLHWrPklh,X Gon Give It To Ya - Intl Bonus track,DMX,Grand Champ,hardcore,62,219733,False,0.754,0.825,0.039,0.64,95.073,-5.366,0.194,0.0,0.0744,10,0
30jlxG2YSuMK1CCmp1XSMl,Proud to Be Black,RunD.M.C.,Le monde de demain (Bande originale de la série),hardcore,5,195893,False,0.832,0.734,0.00823,0.909,170.065,-9.165,0.463,0.0,0.242,11,1
00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster; 2015 Remaster),hardcore,69,170213,True,0.604,0.501,0.466,0.0956,78.61,-10.171,0.425,9.09e-06,0.091,5,0
36GzoENVmN9pK1teHlyhKt,No More s,Eazy-E;Ice Cube,Eternal E,hardcore,32,235733,True,0.958,0.652,0.0164,0.559,105.663,-8.978,0.243,3.95e-06,0.328,7,1
7722WsrGPUvUMcfBR87nhc,Me And My Girlfriend,Makaveli,The Don Killuminati The 7 Day Theory,hardcore,64,308266,True,0.828,0.893,0.117,0.711,85.95,-4.567,0.192,0.0,0.217,4,0
5RGXoZt1qxmAErdhbyKJKq,Boyz-N-The-Hood,Eazy-E,N.W.A. And The Posse,hardcore,69,339893,True,0.785,0.479,0.0417,0.727,87.691,-10.247,0.362,3.5e-05,0.334,3,1
4uIKHABS2ixy0AW0Y31rj4,Regulate,Warren G;Nate Dogg,Regulate...G Funk Era (20th Anniversary),hardcore,43,248866,True,0.858,0.583,0.323,0.755,95.285,-10.921,0.218,1.08e-06,0.113,11,0
0PV1TFUMTBrDETzW6KQulB,93 Til Infinity,Souls Of Mischief,93 til Infinity,hardcore,71,286440,False,0.59,0.672,0.125,0.688,206.247,-11.792,0.412,1.04e-06,0.147,1,1
1AHfovSnGPVYKaahRtA0U6,The Message,Nas,It Was Written,hardcore,65,234093,True,0.614,0.543,0.00776,0.485,178.422,-7.178,0.374,3.28e-05,0.383,5,1
4TY4VeLpmiNY9otITGA8sn,Beamer; Benz; Or Bentley,Lloyd Banks;Juelz Santana,10s Hip-Hop Hits,hardcore,59,208386,True,0.652,0.671,0.00402,0.518,159.963,-5.376,0.315,2.89e-05,0.598,4,0
5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas;Ms. Lauryn Hill,It Was Written,hardcore,70,282373,True,0.879,0.564,0.0474,0.523,93.908,-7.682,0.247,9.43e-06,0.0519,10,0
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),hardcore,67,319360,True,0.831,0.682,0.256,0.6,91.771,-5.697,0.238,0.0,0.494,7,1
1BKT2I9x4RGKaKqW4up34s,Ruff Ryders Anthem,DMX,Its Dark And Hell Is Hot,hardcore,70,214440,True,0.88,0.577,0.0564,0.74,90.991,-8.093,0.302,1.02e-06,0.201,10,0
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,I Am...,hardcore,67,237026,True,0.634,0.845,0.00602,0.929,94.0,-5.058,0.352,5.29e-06,0.0598,11,0
4qiyzG1nnCzgrNNKutvgUc,King Tees Beer Stand,King Tee,Tha Triflin Album,hardcore,57,60975,False,0.894,0.603,0.0248,0.93,100.313,-10.805,0.397,0.0,0.152,1,1
2tCKgJhXP1pa9IfNvpKzys,Nasty Girl (feat. Diddy; Nelly; Jagged Edge  Avery Storm) - 2005 Remaster,The Notorious B.I.G.;Avery Storm;Diddy;Jagged Edge;Nelly,Music Inspired By Biggie I Got A Story To Tell,hardcore,35,286186,True,0.833,0.628,0.0953,0.648,106.328,-7.04,0.143,1.78e-06,0.282,2,1
1r3cH3Y1QGe8VseL8GEvn2,Shit Hits The Fan,Obie Trice;Dr. Dre,Cheers,hardcore,65,292013,True,0.786,0.9,0.0262,0.627,91.984,-0.839,0.205,0.0235,0.306,1,1
65iyI1iybyv5ecsfBHSdUf,Gangsta Nation,Westside Connection,Terrorist Threats,hardcore,67,293053,True,0.843,0.7,0.127,0.675,95.05,-3.249,0.26,0.0,0.876,9,0
3GXSywNvYLAVUCtjMHkKDh,E. Coli (feat. Earl Sweatshirt),The Alchemist;Earl Sweatshirt,Bread,hardcore,72,132147,True,0.322,0.555,0.208,0.397,96.019,-8.726,0.129,0.00437,0.325,11,0
6LZe8JfVaqcpq8yjkHtWQe,Caterpillar (feat. Eminem  King Green),Royce Da 59;Eminem;King Green,Book of Ryan (Bonus Track Edition),hardcore,57,283076,True,0.706,0.745,0.136,0.598,91.08,-5.97,0.441,0.0,0.268,10,0
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,hardcore,75,208266,True,0.897,0.611,0.0291,0.769,102.304,-10.489,0.211,0.186,0.0894,11,1
08xbK1yef7OzKA0F9MpLUb,Selamanya,Thirteen;Rudy Nugraha Putra;Raynard Rahardja;Jodi Melani;Ardiansyah Darmawangsa,Aksi,hardcore,41,234000,False,0.5,0.952,0.00022,0.303,115.025,-2.206,0.0538,3.93e-06,0.319,11,1
7gKgd0P3dAAePiSQQBqrlf,Break Ya Neck,Busta Rhymes,Genesis,hardcore,69,231240,True,0.82,0.809,0.443,0.737,83.011,-6.759,0.251,0.00175,0.0613,4,0
2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,The Master,hardcore,65,222933,True,0.836,0.484,0.0454,0.839,95.941,-7.332,0.327,0.0,0.0557,2,1
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),hardcore,68,366880,True,0.704,0.873,0.121,0.742,154.914,-4.057,0.144,5.12e-06,0.24,11,0
0LWkaEyQRkF0XAms8Bg1fC,Party Up,DMX,...And Then There Was X,hardcore,72,268866,True,0.51,0.931,0.0738,0.53,201.936,-3.302,0.347,0.0,0.5,11,1
1Gqpa08T7eBAvPQj9O9L2Q,Just Awake,Fear; and Loathing in Las Vegas,All That We Have Now,hardcore,58,218573,False,0.357,0.98,0.00143,0.567,191.147,-1.286,0.153,0.0,0.196,5,0
7MMfMzBJbXYfA37UYzRYUI,Putih Mata Memerah,For Revenge,Get Closer with For Revenge,hardcore,41,297567,False,0.454,0.264,0.355,0.236,92.71,-13.661,0.0311,9.72e-06,0.149,4,1
6S1CDSmbst9nioiSlRq5O9,Omong Kosong,Seringai,Seperti Api,hardcore,42,88863,False,0.526,0.816,0.245,0.629,100.596,-7.87,0.424,1.3e-05,0.325,6,0
7FASTpnu9gXtBb5T3vkJer,Perayaan Patah Hati,For Revenge;Wira Nagara,Perayaan Patah Hati - Babak 1,hardcore,42,294000,False,0.517,0.742,0.0995,0.0637,121.206,-6.067,0.0725,0.0125,0.0947,4,0
1Rt5ZnOyilt6tx1RQQnQsB,Dilarang Di Bandung,Seringai,Taring,hardcore,42,175453,False,0.587,0.898,2.26e-05,0.405,132.499,-3.781,0.0804,0.000572,0.0887,7,1
3NgApo4U2gMHh0TKXntZRq,Making Christmas,Rise Against,Nightmare Revisited,hardcore,39,206280,False,0.486,0.958,3.21e-05,0.595,163.866,-4.762,0.0694,0.0126,0.163,1,1
0iXS4bcrxxzwEbwbtw8cr5,Sendiri,For Revenge,Second Chance,hardcore,42,192066,False,0.497,0.885,0.00522,0.437,123.899,-3.769,0.0405,0.0032,0.0905,9,1
73Lkj6zuRBzmUJVljC3lcV,De costas para o mar,Rodox,Rodox,hardcore,40,260613,False,0.469,0.961,2.61e-05,0.781,150.021,-4.871,0.036,0.000704,0.101,7,1
5s6WIBsDKXqs95HMpjVmpq,Derana,For Revenge,Perayaan Patah Hati - Babak 1,hardcore,42,216500,False,0.478,0.929,0.00337,0.438,90.026,-5.019,0.0701,0.0172,0.0939,0,1
4Kf80JwKZcrHE0jJQKuH0e,Deans Dream,The Dead Milkmen,Death Rides A Pale Cow The Ultimate Collection,hardcore,43,107866,False,0.404,0.921,0.00809,0.849,110.589,-5.758,0.0415,4.45e-06,0.16,6,0
5wHu5Ht9C8tJ9L6HIxpb9c,Resistiré,Fiskales Ad-Hok,Fiesta,hardcore,40,128573,False,0.325,0.933,4.06e-05,0.806,78.66,-6.583,0.0504,0.000489,0.377,5,0
1jU7sUPTdYEzAvrFn6po5l,La Rabia,BBS Paranoicos,Antídoto,hardcore,42,173093,True,0.35,0.894,0.0204,0.46,167.321,-4.587,0.0706,0.0,0.138,9,0
1AnHrytA5dLlTpioOamUiG,Zero e Um,Dead Fish,Zero e Um,hardcore,40,129000,False,0.414,0.986,0.00194,0.273,106.016,-2.777,0.129,1.08e-06,0.376,10,0
3clj22mW4k1FADb751JYWc,Bem-Vindo Ao Clube,Dead Fish,Zero e Um,hardcore,41,187400,False,0.547,0.977,0.000834,0.386,97.993,-2.819,0.0924,3.98e-06,0.366,1,0
25R7pmPXYolhIjm72WtJjy,Holiday in Cambodia - Single Version,Dead Kennedys,Post Punk Rules,hardcore,42,226640,True,0.135,0.924,0.00416,0.486,197.706,-5.342,0.0726,0.00091,0.0716,7,1
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),Busta Rhymes;Mariah Carey;Flipmode Squad,It Aint Safe No More. . .,hardcore,70,324306,True,0.648,0.759,0.0142,0.518,85.996,-4.315,0.306,0.0,0.648,6,1
0aVDI6Z5vqvcxSkXLG9Kok,Se Acabo,The Beatnuts;Method Man,Classic Shit; vol. 1,hardcore,46,208426,False,0.937,0.527,0.182,0.908,96.973,-6.546,0.301,0.0,0.34,6,0
2eWLNSTA7RvUBmnTYVvR8s,X Gon Give It To Ya,DMX,Deadpool (Original Soundtrack Album),hardcore,44,217586,False,0.511,0.898,0.016,0.638,95.044,-3.714,0.264,0.0,0.0792,10,0
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,KRS-One,Return of the Boom Bap,hardcore,64,258506,False,0.794,0.95,0.124,0.324,94.984,-8.78,0.294,7.71e-05,0.133,1,1
2mKouqwAIdQnMP43zxR89r,Whats Luv (feat. Ja-Rule  Ashanti),Fat Joe;Ja Rule;Ashanti,Jealous Ones Still Envy (J.O.S.E),hardcore,74,267093,True,0.835,0.707,0.0219,0.919,93.955,-5.074,0.0598,2.19e-05,0.108,8,1
7sEm6dnBwPha4dDb3fnmhs,Hold Ya Head,The Notorious B.I.G.,Spit Your Game,hardcore,35,165746,True,0.695,0.564,0.0998,0.271,79.857,-6.884,0.258,3.28e-05,0.455,7,0
7G3lxTsMfSx4yarMkfgnTC,The World Is Yours,Nas,Illmatic,hardcore,68,290573,True,0.678,0.794,0.274,0.54,87.374,-6.186,0.14,1.68e-06,0.124,10,0
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,Mos Def,Black On Both Sides,hardcore,71,223546,True,0.782,0.589,0.148,0.869,90.438,-4.827,0.189,0.0,0.164,1,1
14246VCxRDGZHqlMlqWSz4,Wave Gods,Nas;AAP Rocky;DJ Premier,Magic,hardcore,61,190261,True,0.601,0.938,0.0225,0.762,87.129,-4.382,0.282,0.0,0.0508,1,1
02rlDATSROFtjqmvs1dBKr,Snitch,Obie Trice;Akon,Second Rounds On Me,hardcore,59,241253,True,0.781,0.807,0.0524,0.605,90.008,-5.574,0.261,0.0,0.122,0,1
3vQir0wkIdLGq3Lc4V6J2y,Chin Check,N.W.A.,The Best Of N.W.A The Strength Of Street Knowledge,hardcore,65,221373,True,0.906,0.775,0.0831,0.838,100.054,-5.775,0.268,2.74e-05,0.15,2,1
1ozdRCYFVt8Ui0dba1520D,Notorious Thugs (feat. Bone Thugs-n-Harmony) - 2007 Remaster,The Notorious B.I.G.;Bone Thugs-N-Harmony,Greatest Hits,hardcore,60,367226,True,0.738,0.782,0.143,0.654,154.875,-6.315,0.169,6.4e-06,0.176,11,0
44xuQEWJJd4aWSaFUrPOlA,All The Way Up (Remix),Fat Joe;Remy Ma;David Guetta;French Montana;InfaRed;GLOWINTHEDARK,All The Way Up (Remix) (feat. French Montana; Infared  GLOWINTHEDARK) - Single,hardcore,50,211836,True,0.671,0.894,0.00758,0.32,98.013,-3.701,0.0583,0.00184,0.152,11,0
4bRPecD9suGW8CfNZhzjS1,EPMD 2 (feat. Eminem  EPMD),Nas;Eminem;EPMD,Kings Disease II,hardcore,56,214434,True,0.689,0.83,0.121,0.703,94.566,-4.047,0.302,0.0,0.318,10,0
7L93GESzq43UkKUt5FsOCq,Jump Around - 30 Years Remaster,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],hardcore,74,218546,True,0.811,0.823,0.0553,0.827,106.929,-5.921,0.0423,4.52e-06,0.158,4,0
67eqrRkxp2ED26CEqvqbDv,I Hate Everything (feat. Action Bronson),The Alchemist;Action Bronson,The Food Villain,hardcore,64,82133,True,0.508,0.6,0.451,0.337,153.022,-9.632,0.338,0.00043,0.357,11,0
0B8drtTSp68pZdkmVrG9ZA,Twinz (feat. Fat Joe),Big Pun;Fat Joe,Capital Punishment (Explicit Version),hardcore,67,228173,True,0.633,0.764,0.32,0.522,94.971,-7.212,0.323,3.4e-06,0.234,0,1
6E1YebXpPPtujMUljDNlOo,Kerosene,Crystal Castles,(III),hardcore,67,192000,False,0.519,0.546,0.0827,0.0862,115.799,-9.368,0.0763,0.0,0.133,8,1
0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now,Warren G;Nate Dogg;The Game,Party We Will Throw Now - Single,hardcore,65,209412,True,0.934,0.562,0.0476,0.712,96.792,-4.609,0.24,1.31e-06,0.0608,4,0
6OBXfbbmE0enkSn1wmbqlX,Abraço,Medulla;Martin,Deus e o Átomo,hardcore,39,217638,False,0.581,0.524,0.244,0.215,120.3,-9.023,0.0451,0.0914,0.222,11,0
3FWTGnS0F6wm2HhIkI8rVW,Deadly Combination (feat. 2Pac),Big L;2Pac,The Big Picture,hardcore,28,152373,True,0.902,0.513,0.0924,0.628,91.477,-10.029,0.305,0.0,0.267,1,1
7ycK2uijskzxp4cGpGNoCi,Under The Knife,Rise Against,The Sufferer  The Witness,hardcore,60,165173,False,0.572,0.984,0.00052,0.524,104.345,-3.847,0.0626,2.48e-06,0.044,10,0
2ULz1p7TwLp9n6dJWFTgAh,Pistol Pistol (Remix),Obie Trice,Eminem Presents The Re-Up,hardcore,58,145826,True,0.795,0.848,0.124,0.79,86.03,-3.812,0.307,0.0,0.313,2,1
5IVA7WzOlWrmZh8EqZqMaw,Looking Down the Barrel of Today,Hatebreed,The Concrete Confessional,hardcore,70,161626,True,0.486,0.986,0.000662,0.501,180.085,-4.71,0.0818,0.048,0.29,1,1
3ndcNdzfiEEeg4qWsno1jA,Without a Choice,Useless ID,State Is Burning,hardcore,38,40240,False,0.463,0.991,0.000133,0.419,197.167,-2.074,0.183,5.55e-06,0.263,10,0
6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture,hardcore,68,217000,True,0.433,0.862,0.193,0.722,200.817,-3.89,0.412,0.0,0.604,1,0
1kSSWsWZuCcrlgVpb5yKYn,Warrior Part 2,Lloyd Banks,The Hunger For More,hardcore,60,217973,True,0.716,0.893,0.119,0.889,172.156,-2.397,0.261,0.0,0.247,10,0
41xjpZkiLz8nF6REpYCgHw,Boox,Dj Promo,Boox,hardcore,37,68390,False,0.719,0.518,0.0433,0.94,164.948,-10.613,0.0985,0.968,0.129,10,1
2FDW0QBaiRpIH4zYvwEMlT,Throw Ya Gunz,Onyx,The Best 90s Hip Hop Hits,hardcore,2,198026,True,0.821,0.686,0.00216,0.708,94.015,-9.158,0.263,0.0,0.17,1,1
5F38bWepavLdPnAP0s22Xo,We Are Sudamerican Rockers,Los Prisioneros,Ni Por La Razón; Ni Por La Fuerza (Edición Especial),hardcore,40,215226,False,0.844,0.589,0.184,0.962,141.462,-9.859,0.212,0.0,0.103,2,1
5BO1pygAbHGEUbQ9QDJy1v,Positively Positive,Good Clean Fun,Positively Positive,hardcore,38,38720,False,0.372,0.938,4.2e-05,0.812,111.277,-2.929,0.148,0.0,0.323,2,1
0QSPohbvsYOEcvkHnok13V,Erro 55,Project46,Que Seja Feita a Nossa Vontade,hardcore,37,280075,False,0.333,0.978,0.00236,0.267,159.981,-3.452,0.18,0.000437,0.372,6,1
01yDjImCcOaHDT4uy6VOPw,Brigada de Negro,Los Prisioneros,La Voz de los 80 (Edición 30 Años),hardcore,41,226442,False,0.639,0.638,0.488,0.898,145.559,-7.332,0.0344,0.0,0.187,0,1
5a0bHLSL5t4eRNKjmh9PyV,Tão Iguais,Dead Fish,Zero e Um,hardcore,37,145426,False,0.546,0.976,0.0206,0.326,124.022,-3.066,0.203,1.02e-06,0.0937,0,1
64tUOtVFZN98cx48rQEW5T,A Urgência,Dead Fish,Zero e Um,hardcore,39,181333,False,0.519,0.97,0.000904,0.187,97.836,-3.252,0.126,2.81e-05,0.119,4,0
5KtFijRDUJIyIsqEp8xUnb,Independencia Cultural,Los Prisioneros,Pateando Piedras,hardcore,39,272800,False,0.837,0.475,0.0721,0.805,142.656,-13.055,0.11,0.00129,0.0412,0,1
0AUf5eIgz3Lxww4BRzhM4J,Al Patibulo,Machuca,Viva MacHuca,hardcore,39,175266,False,0.223,0.907,1.47e-06,0.503,149.14,-4.677,0.0545,0.0,0.128,7,1
52VZR0uCDHuiyLpkgA84d8,No Estar Aquí,Fiskales Ad-Hok,Traga,hardcore,40,179666,False,0.266,0.982,0.00273,0.557,165.896,-6.543,0.0779,0.00876,0.0968,7,0
6SMrWEWukd0DWh5iHGWgks,Dead Wrong (feat. Eminem) - 2007 Remaster,The Notorious B.I.G.;Eminem,Greatest Hits,hardcore,55,297226,True,0.648,0.895,0.195,0.817,82.122,-3.187,0.28,0.00132,0.0335,10,1
2b7FqlHc3JrzlYtGEkzq22,Juicy - 2007 Remaster,The Notorious B.I.G.,Greatest Hits,hardcore,61,301466,True,0.873,0.816,0.483,0.79,96.067,-4.645,0.256,0.0,0.146,9,1
50UkypyQJbSQLaXHke5Yep,There It Go (The Whistle Song),Juelz Santana,What The Games Been Missing,hardcore,61,180493,True,0.942,0.892,0.023,0.595,100.007,-6.363,0.196,0.000897,0.264,6,0
1qm8gshOp7RkwP47WRukrS,Da Enemy,D.I.T.C.;Big L;Fat Joe,D.I.T.C.,hardcore,59,166400,True,0.647,0.839,0.0318,0.789,174.201,-6.569,0.416,0.344,0.299,11,1
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,LL COOL J,Mama Said Knock You Out,hardcore,64,289693,True,0.791,0.759,0.0314,0.619,102.382,-7.378,0.129,0.674,0.255,10,0
6JymsaWDHk2Yj4e0yNBIFH,Jump Around,House Of Pain,House of Pain (Fine Malt Lyrics),hardcore,65,214946,False,0.854,0.71,0.0113,0.818,106.893,-6.32,0.0795,9.06e-05,0.166,4,0
2wJJNgD6GrKoQ435VxTRv6,MAYDAY (feat. Ryo from Crystal Lake),coldrain;Ryo,THE SIDE EFFECTS,hardcore,61,227011,True,0.522,0.97,5.53e-05,0.488,121.054,-4.576,0.209,0.0,0.246,10,0
2LhhnqrHPWvXYveZVHLKrd,Lifes a Bitch (feat. AZ  Olu Dara),Nas;AZ;Olu Dara,Illmatic,hardcore,63,210840,True,0.775,0.734,0.00138,0.342,90.001,-5.41,0.215,0.0,0.304,7,1
2AYTGaclgKXACh13nJRVcV,All The Way Up (Remix),Fat Joe;Remy Ma;JAY-Z;French Montana;InfaRed,All The Way Up (Remix) (feat. French Montana  Infared) - Single,hardcore,60,284830,True,0.564,0.717,0.097,0.423,117.489,-6.403,0.397,0.0,0.493,10,0
2Bhqg1ONbtcFBTR96H7oQw,Illusions - Harpsichord Mix,Cypress Hill,Stash,hardcore,61,209200,False,0.85,0.723,0.00943,0.55,90.961,-8.789,0.171,0.0818,0.101,2,1
06UPCXzhIsXnceSXmKLMEY,Ether,Nas,Stillmatic,hardcore,55,277706,True,0.573,0.831,0.0401,0.766,76.352,-5.586,0.433,0.0,0.0909,7,1
5osSw3tL07Tuid7AWsvYcc,Ante Up (feat. Busta Rhymes; Teflon  Remi Martin) - Remix,M.O.P.;Busta Rhymes;Teflon;Remi Martin,Warriorz,hardcore,62,247693,True,0.68,0.894,0.0206,0.803,94.089,-4.86,0.255,0.0,0.462,1,1
5KA6S4auXremQLoBIsKprz,Bow Down,Westside Connection,Bow Down,hardcore,55,206933,True,0.892,0.455,0.0181,0.473,92.885,-11.206,0.292,0.0,0.344,9,1
1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),hardcore,67,285946,True,0.721,0.662,0.0888,0.68,94.191,-8.136,0.403,0.0,0.178,7,1
6DPrhGVJ1WTZvM9fKptnGe,Represent,Nas,Illmatic,hardcore,64,252600,True,0.708,0.832,0.02,0.618,92.428,-4.964,0.318,2.8e-06,0.189,1,1
4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man;Redman,Blackout,hardcore,69,136093,True,0.612,0.659,0.0137,0.393,99.137,-6.995,0.406,0.0,0.417,6,0
4cYnhg6EewFM8QOSOgjqhy,Fresh New Kicks,Dimitri K,Fresh New Kicks,hardcore,59,178288,False,0.613,0.948,0.000573,0.032,104.864,-2.038,0.192,0.00214,0.541,4,0
1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),Mobb Deep,Hell On Earth,hardcore,66,274093,True,0.875,0.658,0.275,0.661,92.038,-3.641,0.359,0.0,0.122,0,1
6E6SLdCDadErUAM90cAxGx,Still Not a Player (Remix) - Radio Version,Big Pun,Still Not a Player EP,hardcore,40,237706,False,0.9,0.574,0.187,0.881,94.071,-7.465,0.295,0.00164,0.0857,4,0
0B2ZuTLZnWQ6gz8RlNwBu1,On Fire,Lloyd Banks,The Hunger For More,hardcore,64,187280,True,0.759,0.825,0.0923,0.429,94.857,-4.289,0.22,0.00057,0.24,8,1
2VGQ342iuqj6aSaYbyBQVJ,Prayer Of The Refugee,Rise Against,The Sufferer  The Witness,hardcore,66,199386,False,0.198,0.977,0.00131,0.351,195.795,-3.499,0.173,4.62e-05,0.23,3,0
3y0ycPzjAE6R66u3aw8MBk,Landing Feet First,Bayside,The Walking Wounded (Gold Edition),hardcore,36,244866,False,0.436,0.332,0.00434,0.329,174.901,-7.649,0.0406,0.0,0.109,9,1
0bo1p4mHN913d1MgixiHLo,Perayaan Patah Hati,For Revenge;Wira Nagara,Get Closer with For Revenge,hardcore,36,292250,False,0.586,0.405,0.451,0.263,119.794,-14.292,0.079,1.93e-05,0.196,4,0
55z0yEsG9giLqLI31XmGSW,Cuando Te Vayas,Los Prisioneros,La Cultura De La Basura,hardcore,39,291160,False,0.508,0.747,0.0112,0.439,144.575,-10.249,0.0469,0.000339,0.0954,9,0
5X15W4gnll2D1vUaWkYKtO,Aku Rindu,Koil,Blacklight,hardcore,38,247200,False,0.503,0.533,0.000937,0.439,149.999,-8.722,0.0279,0.112,0.207,7,1
2fvs7Zl9br75zVo5nStv7b,Bersambung,For Revenge;Andi Cakcak,Perayaan Patah Hati - Babak 1,hardcore,36,92000,False,0.406,0.771,0.00525,0.0597,120.138,-6.125,0.0474,0.904,0.345,7,0
0853SQNjVnNVFa2j68txPo,Nada para Mí; Nada para Vos,Smitten,En Algún Lugar,hardcore,37,193800,False,0.519,0.697,0.118,0.667,173.106,-3.621,0.0294,0.0,0.0771,9,1
67BLxClTNYBMrzdqKe3Rqr,À Distância,menores atos,Animalia,hardcore,36,218305,False,0.581,0.909,0.00148,0.477,136.983,-4.688,0.0457,0.000872,0.209,3,0
75KyB8zFgkkfwOWr3wz2y0,Maldito Sudaca,Los Prisioneros,La Cultura De La Basura,hardcore,39,136373,False,0.525,0.869,0.1,0.651,158.127,-7.556,0.0519,6.21e-06,0.172,4,0
6pkRLVS9TJKKFzEyZI7QFv,Sombras da Caverna,Dead Fish,Ponto Cego,hardcore,36,173720,False,0.419,0.947,5.42e-05,0.454,133.005,-4.966,0.0531,5.74e-06,0.185,5,0
5XtQX7YAnDR7ki1yJYfrUU,Noite,Dead Fish,Afasia,hardcore,36,196506,False,0.377,0.937,0.00185,0.494,138.009,-3.694,0.109,1.05e-06,0.264,5,1
0Fa5HVwBkPjNdtC3IVqRom,Le Pertenezco a Tus Ojos,Eterna Inocencia,A los Que Se Han Apagado,hardcore,37,319773,False,0.309,0.928,0.000571,0.281,138.793,-3.734,0.0641,0.034,0.136,9,0
1oiHurFFxAaa1KrL0q6VRo,Lo Estamos Pasando Muy Bien,Los Prisioneros,La Cultura De La Basura,hardcore,39,348506,False,0.625,0.795,0.0516,0.65,149.141,-10.77,0.0699,0.0317,0.468,2,1
5ij7PgYsUYHMXMFDWcZqww,Eu Não Posso Mais,Pense,Realidade; Vida e Fé,hardcore,36,169058,False,0.495,0.984,0.00037,0.803,170.007,-4.354,0.0978,2.52e-05,0.307,8,1
51wZeWdtnIHtnvnAlXlonu,Velho Punk,Gritando HC,Gritando HC,hardcore,36,96346,False,0.3,0.816,0.00121,0.634,196.378,-11.512,0.098,0.0366,0.171,11,0
3SyCVJ4izJSa6kGefqB3xK,Tragedi,Seringai,Taring,hardcore,37,235733,False,0.58,0.895,0.000188,0.503,82.509,-4.805,0.0454,0.00915,0.1,4,0
7fYJx5ytffBv57QGEki4f1,Nuestras Fronteras,Eterna Inocencia,Las Palabras y los Ríos,hardcore,36,306426,False,0.405,0.937,0.00658,0.216,140.017,-4.485,0.059,0.000865,0.14,4,1
4IiNzisjpu8nMqp9XOsu66,Big Lizard,The Dead Milkmen,Death Rides A Pale Cow The Ultimate Collection,hardcore,38,117986,True,0.38,0.953,0.00602,0.677,187.714,-6.399,0.123,0.000862,0.117,0,1
1LcLhonnvVifGT9H47X5Dk,Amiga Mía,Los Prisioneros,Coleccion Suprema,hardcore,38,244053,False,0.791,0.605,0.014,0.903,135.275,-7.699,0.0519,0.00502,0.133,4,1
4SRjOgmXYobXI6YUXH29IJ,Program Party Seringai,Seringai,Taring,hardcore,38,249786,False,0.648,0.8,0.0059,0.37,94.991,-5.433,0.106,2.12e-06,0.667,0,1
4g9vBGwvz06hfW5UKTbYl4,Irreparable,BBS Paranoicos,Og Bo Toyy,hardcore,38,156653,False,0.458,0.986,0.000539,0.294,97.078,-3.693,0.131,0.000114,0.237,7,1
